,HYBAS_ID,NEXT_DOWN,MAIN_BAS
0,7070000010,0,7070000010
1,7070000240,0,7070000240
2,7070000250,0,7070000250
3,7070000270,0,7070000270
4,7070000280,0,7070000280
5,7070000590,0,7070000590
6,7070000600,0,7070000600
7,7070000920,0,7070000920
8,7070000930,0,7070000930
9,7070001000,0,7070001000
10,7070001010,0,7070001010
11,7070001220,0,7070001220
12,7070001230,0,7070001230
13,7070001270,0,7070001270
14,7070001280,0,7070001280
15,7070001360,0,7070001360
16,7070001370,0,7070001370
17,7070001420,0,7070001420
18,7070001430,0,7070001430
19,7070001620,0,7070001620
20,7070001630,0,7070001630
21,7070001650,0,7070001650
22,7070001660,0,7070001660
23,7070001700,0,7070001700
24,7070001710,0,7070001710
25,7070001740,0,7070001740
26,7070001750,0,7070001750
27,7070002090,0,7070002090
28,7070002100,0,7070002100
29,7070002110,0,7070002110
30,7070002120,0,7070002120
31,7070002340,0,7070002340
32,7070002350,0,7070002350
33,7070002400,0,7070002400
34,7070002410,0,7070002410
35,7070002430,0,7070002430
36,7070002440,0,7070002440
37,7070002470,0,7070002470
38,7070002480,0,7070002480
39,7070002520,0,7070002520
40,7070002530,0,7070002530
41,7070002590,0,7070002590
42,7070002600,0,7070002600
43,7070002700,0,7070002700
44,7070876560,7070002700,7070002700
45,7070876540,7070002700,7070002700
46,7070876080,7070876540,7070002700
47,7070876070,7070876540,7070002700
48,7070875870,7070876070,7070002700
49,7070875840,7070876070,7070002700
50,7070874950,7070875870,7070002700
51,7070874920,7070875870,7070002700
52,7070002710,0,7070002710
53,7070003000,0,7070003000
54,7070003010,0,7070003010
55,7070003050,0,7070003050
56,7070003060,0,7070003060
57,7070003100,0,7070003100
58,7070003110,0,7070003110
59,7070003300,0,7070003300
60,7070003310,0,7070003310
61,7070003390,0,7070003390
62,7070003400,0,7070003400
63,7070003530,0,7070003530
64,7070003540,0,7070003540
65,7070003550,0,7070003550
66,7070003560,0,7070003560
67,7070004060,0,7070004060
68,7070004070,0,7070004070
69,7070004210,0,7070004210
70,7070864140,7070004210,7070004210
71,7070864230,7070004210,7070004210
72,7070862740,7070864140,7070004210
73,7070862700,7070864140,7070004210
74,7070863500,7070862740,7070004210
75,7070863530,7070862740,7070004210
76,7070863570,7070863530,7070004210
77,7070863600,7070863530,7070004210
78,7070004220,0,7070004220
79,7070004310,0,7070004310
80,7070004320,0,7070004320
81,7070004400,0,7070004400
82,7070004410,0,7070004410
83,7070004480,0,7070004480
84,7070004490,0,7070004490
85,7070004550,0,7070004550
86,7070004560,0,7070004560
87,7070004660,0,7070004660
88,7070863810,7070004660,7070004660
89,7070863780,7070004660,7070004660
90,7070863970,7070863810,7070004660
91,7070864010,7070863810,7070004660
92,7070864420,7070864010,7070004660
93,7070864410,7070864010,7070004660
94,7070860420,7070864420,7070004660
95,7070860390,7070864420,7070004660
96,7070004670,0,7070004670
97,7070004790,0,7070004790
98,7070004800,0,7070004800
99,7070004990,0,7070004990
100,7070005000,0,7070005000
101,7070005140,0,7070005140
102,7070005150,0,7070005150
103,7070005220,0,7070005220
104,7070005230,0,7070005230
105,7070005410,0,7070005410
106,7070847740,7070005410,7070005410
107,7070847750,7070005410,7070005410
108,7070847140,7070847750,7070005410
109,7070847240,7070847750,7070005410
110,7070845260,7070847740,7070005410
111,7070845220,7070847740,7070005410
112,7070848620,7070847240,7070005410
113,7070848650,7070847240,7070005410
114,7070848270,7070848620,7070005410
